"Name"	"File Extension"	"File Type"	"Is Deleted"	"Last Accessed"	"File Created"	"Last Modified"	"Size"	"Address"	"Hash Value"	"Known Status"	"Permissions"	"Full Path"
"image4.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"17837"	"0"	"4d572d9da60c99f843a637f3d09e1c51"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image4.jb2"
"image0.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"47070"	"0"	"f8a249ff79069d97a5a4159dfd8b961d"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image0.jb2"
"image12.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"62065"	"0"	"f7ade31e864dec4bad9423a6590de00a"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image12.jb2"
"image3.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"19216"	"0"	"f28728e09217382f678e16c0331ca1c0"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image3.jb2"
"image8.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"15913"	"0"	"ba54ee16b31aca6995e452a79205ce93"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image8.jb2"
"image11.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"64699"	"0"	"29cad25e84a8f3e451bdf42cf3ad2021"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image11.jb2"
"image14.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"42761"	"0"	"9e60bab1fc2e6761760669d53125d05d"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image14.jb2"
"image5.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"11723"	"0"	"c3829b48d97a1b2284a0e75a0d37f816"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image5.jb2"
"image6.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"14629"	"0"	"63e99845df6b7aabb3c6499794eef045"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image6.jb2"
"image13.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"54320"	"0"	"53f31a16bb3fdf524735693eefd417f2"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image13.jb2"
"image1.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"13707"	"0"	"e208cf8e8a54677002a0b5985f2f35b5"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-30_0854_Received_US5041044.pdf/image1.jb2"
"image2.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"7247"	"0"	"39f1ded708099f00546f1c62b1ba51f6"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1055_Received_PETEFFS.pdf/image2.jb2"
"image1.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"58664"	"0"	"7ce4ef0ad91c36a26d3a047cd3c06d5a"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1055_Received_PETEFFS.pdf/image1.jb2"
"image0.jb2"	".jb2"	"r"	""	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"0000-00-00 00:00:00"	"35618"	"0"	"3dcf6264b7b98eb25f5a37bb92772cfc"	"unknown"	"r---------"	"/img_evidence.E01/vol_vol2/Email/Charlie_Email.zip/Charlie_2009-11-20_1055_Received_PETEFFS.pdf/image0.jb2"

